         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN    Mask
57842.544005 18.990530      NaN   29.0  21.0   c  0.0   0.99 210.90449 54.30295  3906.66  6663.73 4.12 3.95  75.7 -0.378    18.94 20.97 02a57842o0481c  1.380952    8192
57862.478560 19.351140      NaN   -4.0  22.0   c  0.0   0.92 210.90449 54.30295  3534.66  6940.00 3.82 3.70  86.1 -0.396    18.84 20.47 02a57862o0525c -0.181818   False
57862.500554 19.351140      NaN   -5.0  22.0   c  0.0   0.80 210.90449 54.30295  3511.76  6900.05 3.78 3.66  86.7 -0.402    18.76 20.25 02a57862o0570c -0.227273   False
57862.510937 19.226921      NaN   14.0  20.0   c  0.0   1.24 210.90449 54.30295  3568.63  6975.74 3.72 3.61  84.9 -0.412    18.74 20.17 02a57862o0591c  0.700000    True
57862.522570 19.302877      NaN   -9.0  23.0   c  0.0   1.05 210.90449 54.30295  3592.60  6857.29 3.74 3.65  72.3 -0.401    18.68 20.07 02a57862o0615c -0.391304   False
57862.530436 19.241693      NaN    7.0  22.0   c  0.0   1.02 210.90449 54.30295  3559.50  6916.20 3.69 3.59  76.4 -0.414    18.67 20.02 02a57862o0631c  0.318182    True
57870.492158 20.207197      NaN   -2.0  10.0   c  0.0   1.31 210.90449 54.30295  1906.61  8583.67 2.42 2.27   7.6 -0.466    19.53 20.68 02a57870o0440c -0.200000   False
57870.509600 20.321591      NaN   -7.0   9.0   c  0.0   1.56 210.90449 54.30295  1883.43  8545.73 2.44 2.28   5.7 -0.462    19.48 20.63 02a57870o0473c -0.777778   False
57870.517991 19.652575      NaN   14.0  12.0   c  0.0   0.85 210.90449 54.30295  1938.71  8617.71 2.45 2.31   7.1 -0.469    19.46 20.60 02a57870o0489c  1.166667   False
57870.530201 20.207197      NaN  -14.0  10.0   c  0.0   1.58 210.90449 54.30295  1964.39  8500.21 2.48 2.35   1.3 -0.461    19.42 20.58 02a57870o0512c -1.400000    True
