         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN    Mask
57794.551239 17.751519      NaN  -243.0    96.0   o  0.0   1.07 210.90449 54.30295  9340.28  1155.47 3.66 3.25  85.7 -0.479    17.67 18.01 02a57794o0660o  -2.510417   False
57794.554417 17.990970      NaN    -3.0    77.0   o  0.0   0.88 210.90449 54.30295  2476.95   450.86 3.90 3.75 -67.4 -0.671    18.30 19.28 01a57794o0667o  -0.012987   False
57794.557073 17.718109      NaN    61.0    78.0   o  0.0   1.27 210.90449 54.30295  3672.19 10242.04 3.32 3.25  10.2 -0.720    18.36 19.33 01a57794o0672o   0.807692   False
57794.561701 17.821591      NaN   -26.0    90.0   o  0.0   0.72 210.90449 54.30295   117.15  1060.03 3.90 3.63  89.5 -0.426    17.83 18.24 02a57794o0680o  -0.266667   False
57794.563362 17.972330      NaN     2.0    77.0   o  0.0   0.82 210.90449 54.30295  9376.22  1097.47 3.63 3.21  86.2 -0.499    17.97 18.32 02a57794o0683o   0.051948   False
57794.566749 18.019544      NaN   -59.0    75.0   o  0.0   0.92 210.90449 54.30295  2543.68   525.74 3.80 3.64 -68.6 -0.651    18.33 19.30 01a57794o0690o  -0.760000   False
57794.569493 18.019544      NaN   -45.0    75.0   o  0.0   1.20 210.90449 54.30295  3731.04 10317.22 3.33 3.25   7.2 -0.697    18.38 19.36 01a57794o0695o  -0.573333   False
57794.573926 15.860245      NaN   805.0   279.0   o  0.0   1.31 210.90449 54.30295   151.15  1004.76 3.85 3.56  85.9 -0.448    16.48 16.20 02a57794o0703o   2.892473    True
57794.579025 17.689250      NaN    63.0    80.0   o  0.0   0.95 210.90449 54.30295  2561.08   405.65 3.82 3.68 -69.2 -0.650    18.33 19.32 01a57794o0713o   0.812500    True
57794.581760 17.427921      NaN   164.0    74.0   o  0.0   0.95 210.90449 54.30295  3754.13 10196.66 3.36 3.25   1.9 -0.685    18.38 19.38 01a57794o0718o   2.243243   False
57794.591341 17.778234      NaN    75.0    68.0   o  0.0   1.14 210.90449 54.30295  2515.30   464.76 3.83 3.69 -66.1 -0.664    18.36 19.34 01a57794o0736o   1.132353   False
57794.594018 18.005163      NaN   -18.0    76.0   o  0.0   0.95 210.90449 54.30295  3721.27 10254.42 3.44 3.29  -3.1 -0.687    18.38 19.40 01a57794o0741o  -0.210526    True
57798.520921 18.944322      NaN    -3.0    32.0   o  0.0   1.08 210.90449 54.30295  7002.13   910.40 3.53 3.38 -77.8 -0.472    18.81 19.80 02a57798o0629o  -0.031250   False
57798.542136 18.978793      NaN   -19.0    31.0   o  0.0   1.03 210.90449 54.30295  7026.05   952.10 3.56 3.41 -79.0 -0.458    18.83 19.81 02a57798o0668o  -0.548387   False
57798.555288 18.955691      NaN     3.0    30.0   o  0.0   1.23 210.90449 54.30295  6970.33   877.38 3.58 3.44 -77.0 -0.466    18.84 19.86 02a57798o0692o   0.166667    True
57798.561715 18.005163      NaN   -21.0    76.0   o  0.0   1.02 210.90449 54.30295  3374.07  8163.69 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  -0.250000   False
57798.568326 18.369531      NaN    74.0    29.0   o  0.0   0.98 210.90449 54.30295  6948.68   998.86 3.57 3.44 -76.6 -0.461    18.86 19.91 02a57798o0716o   2.620690    True
57798.574354 18.125925      NaN    -7.0    68.0   o  0.0   1.24 210.90449 54.30295  3361.20  8122.79 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  -0.073529    True
57798.581167 18.826541      NaN    18.0    29.0   o  0.0   1.08 210.90449 54.30295  6992.18   940.21 3.58 3.48 -82.4 -0.458    18.87 19.91 02a57798o0740o   0.689655    True
57798.589598 17.751519      NaN    31.0    85.0   o  0.0   0.99 210.90449 54.30295  3415.99  8196.16 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o   0.388235   False
