         MJD         m       dm     uJy   duJy F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask      duJy_new
57811.614152 18.738855      NaN      -3     38 o    0     1.11 210.91068 54.31167  6926.62  1534.38 4.35 4.01  71.0 -0.592    19.00 21.11 01a57811o0168o  4195328     43.036575
57811.635023 18.675237      NaN      -7     41 o    0     0.92 210.91068 54.31167  6950.02  1575.35 4.07 3.87  64.6 -0.613    18.97 21.02 01a57811o0208o  4195072     45.707185
57811.651058 18.280067      NaN      52     40 o    0     1.04 210.91068 54.31167  6889.74  1498.58 4.18 3.98  71.1 -0.599    18.98 21.04 01a57811o0235o   532480     44.812350
57811.666447 17.497247      NaN      77     94 o    0     1.08 210.91068 54.31167  6871.17  1618.12 4.00 3.82  63.4 -0.653    17.84 18.79 01a57811o0261o   532480     96.146486
57817.599260 18.438271      NaN      58     30 o    0     0.93 210.91068 54.31167  7552.97   873.56 4.45 3.53 -55.8 -0.455    19.16 21.37 01a57817o0669o   524288     36.168311
57817.611698 19.014394      NaN     -23     30 o    0     1.01 210.91068 54.31167  7579.08   913.30 4.54 3.53 -56.6 -0.448    19.14 21.36 01a57817o0692o  4194560     36.168311
57817.633869 18.640491      NaN      29     31 o    0     0.82 210.91068 54.31167  7525.85   840.00 4.57 3.53 -55.9 -0.447    19.07 21.24 01a57817o0735o   524288     37.001983
57817.636814 18.955691      NaN       0     30 o    0     0.97 210.91068 54.31167  7517.09   958.90 4.53 3.49 -56.7 -0.456    19.06 21.20 01a57817o0741o   524288     36.168311
57818.528016 18.720295      NaN      47     22 o    0     0.98 210.91068 54.31167  9492.04   821.84 3.72 3.39  65.1 -0.480    19.57 21.51 02a57818o0372o        0     29.868826
57818.529447 19.226921      NaN       0     23 o    0     0.71 210.91068 54.31167  9515.97   857.73 3.60 3.25  74.1 -0.478    19.58 21.51 02a57818o0375o        0     30.612853
57818.530405 19.351140      NaN     -11     22 o    0     1.05 210.91068 54.31167   278.85   737.34 4.04 3.72 -45.1 -0.444    19.58 21.51 02a57818o0377o   524288     29.868826
57818.541252 19.351140      NaN     -26     22 o    0     1.19 210.91068 54.31167  9460.64   779.94 3.60 3.30  65.7 -0.486    19.57 21.50 02a57818o0398o        0     29.868826
57818.549279 19.287255 0.356742      65     23 o    0     8.05 210.91068 54.31167   290.15   777.55 3.96 3.63 -43.2 -0.462    19.60 21.55 02a57818o0414o  4196353     30.612853
57818.559271 19.038793      NaN      14     23 o    0     0.83 210.91068 54.31167   235.57   693.58 3.98 3.61 -41.1 -0.457    19.60 21.58 02a57818o0432o        0     30.612853
57818.559747 18.857417      NaN      30     23 o    0     0.96 210.91068 54.31167  9448.36   901.05 3.68 3.38  55.1 -0.489    19.60 21.58 02a57818o0433o   524288     30.612853
57818.573848 19.302877      NaN     -11     23 o    0     0.79 210.91068 54.31167   226.79   808.25 3.96 3.62 -38.5 -0.460    19.61 21.59 02a57818o0458o        0     30.612853
57818.574501 19.351140      NaN     -25     22 o    0     0.91 210.91068 54.31167   995.08  9619.33 3.53 3.40  36.8 -0.480    19.60 21.55 02a57818o0459o  4194560     29.868826
57818.588417 19.351140      NaN     -18     22 o    0     0.95 210.91068 54.31167 10225.10  9688.57 4.08 3.26  89.1 -0.459    19.61 21.56 02a57818o0484o   524288     29.868826
57819.600437 18.990530      NaN       6     27 o    0     0.89 210.91068 54.31167  6212.93   911.71 4.39 3.47 -64.1 -0.457    19.13 21.22 01a57819o0707o   532480     33.721607
57819.628750 19.089302      NaN      -2     27 o    0     1.11 210.91068 54.31167  6140.83   959.23 4.27 3.32 -62.0 -0.458    19.12 21.13 01a57819o0760o   532480     33.721607
57822.548874 18.702047      NaN     -16     40 o    0     1.17 210.91068 54.31167  2590.47  7864.59 3.43 3.31  10.8 -0.454    18.53 19.48 02a57822o0047o        0     44.812350
57822.566576 18.711133      NaN      -3     39 o    0     1.05 210.91068 54.31167  2574.99  7823.94 3.46 3.35  26.0 -0.468    18.53 19.50 02a57822o0083o        0     43.922053
57822.575247 18.666446      NaN      20     33 o    0     1.25 210.91068 54.31167  2626.69  7898.22 3.52 3.41  34.4 -0.466    18.54 19.51 02a57822o0100o  4194816     38.692981
57822.585275 18.452558      NaN      35     37 o    0     1.10 210.91068 54.31167  2634.36  7781.71 3.57 3.43  41.6 -0.445    18.54 19.51 02a57822o0120o        0     42.156218
57822.600219 18.403357      NaN      33     40 o    0     0.92 210.91068 54.31167  2599.12  7841.24 3.57 3.45  40.5 -0.434    18.55 19.54 02a57822o0148o        0     44.812350
57827.594307 18.452558      NaN      20     42 o    0     0.81 210.91068 54.31167  8362.65  1883.52 3.74 3.35 -38.0 -0.467    18.53 19.88 01a57827o0715o        0     46.606295
57827.609220 18.261819      NaN      58     39 o    0     1.13 210.91068 54.31167  8388.22  1923.35 3.78 3.40 -32.2 -0.462    18.51 19.86 01a57827o0742o   524288     43.922053
57827.624517 18.186107      NaN      74     38 o    0     1.16 210.91068 54.31167  8332.59  1851.79 3.74 3.31 -34.7 -0.468    18.51 19.83 01a57827o0769o   524288     43.036575
57827.639545 18.445391      NaN      27     40 o    0     1.12 210.91068 54.31167  8321.72  1968.36 3.78 3.30 -37.5 -0.462    18.46 19.77 01a57827o0795o        0     44.812350
57829.581819 18.657725      NaN      12     36 o    0     0.78 210.91068 54.31167  7792.07  2404.51 3.85 3.38 -52.6 -0.459    18.75 20.40 01a57829o0653o   524288     41.281312
57829.593617 18.944322      NaN      -6     32 o    0     1.43 210.91068 54.31167  7813.34  2443.54 3.92 3.43 -49.0 -0.458    18.72 20.39 01a57829o0675o   524288     37.843715
57829.611286 18.978793      NaN     -26     31 o    0     1.01 210.91068 54.31167  7756.91  2368.59 3.70 3.27 -43.3 -0.474    18.76 20.35 01a57829o0708o   524288     37.001983
57829.622433 18.847027      NaN     -14     35 o    0     0.74 210.91068 54.31167  7739.00  2487.51 3.73 3.25 -43.9 -0.473    18.72 20.30 01a57829o0728o   524288     40.412210
57830.491384 18.590371      NaN      56     24 o    0     1.50 210.91068 54.31167  9319.84  2700.28 3.62 3.11  88.6 -0.460    18.54 19.66 02a57830o0542o        0     31.371113
57830.492830 19.169763      NaN     -24     26 o    0     0.93 210.91068 54.31167  9332.07  2737.28 3.60 3.08  89.3 -0.464    18.54 19.66 02a57830o0545o        0     32.926384
57830.493797 19.169763      NaN     -43     26 o    0     0.90 210.91068 54.31167   124.58  2600.60 3.91 3.40  72.0 -0.414    18.53 19.63 02a57830o0547o   524288     32.926384
57830.504665 19.169763      NaN     -20     26 o    0     0.85 210.91068 54.31167  9275.37  2659.51 3.61 3.13  88.3 -0.466    18.53 19.65 02a57830o0568o        0     32.926384
57830.512715 19.128787      NaN      -2     26 o    0     1.03 210.91068 54.31167   135.70  2639.55 3.89 3.49  72.6 -0.423    18.51 19.62 02a57830o0584o   524288     32.926384
57830.519397 19.212347      NaN     -40     25 o    0     1.11 210.91068 54.31167  9262.63  2778.01 3.61 3.14  88.9 -0.466    18.52 19.64 02a57830o0597o        0     32.142600
57830.522589 19.051202      NaN      -7     29 o    0     1.08 210.91068 54.31167    78.21  2557.06 3.88 3.40  73.5 -0.426    18.51 19.61 02a57830o0603o   524288     35.343270
57830.536173 18.978793      NaN     -43     31 o    0     1.05 210.91068 54.31167    66.65  2672.89 3.88 3.41  72.7 -0.421    18.51 19.61 02a57830o0628o        0     37.001983
57830.536812 19.089302      NaN     -22     28 o    0     1.02 210.91068 54.31167  1181.83  7737.50 3.36 3.21  35.0 -0.473    18.49 19.61 02a57830o0629o   524288     34.527478
57830.550325 19.128787      NaN     -49     27 o    0     1.01 210.91068 54.31167   100.61  2616.63 3.88 3.44  72.0 -0.415    18.50 19.61 02a57830o0654o        0     33.721607
57831.574625 18.349730      NaN      71     30 o    0     1.00 210.91068 54.31167  6307.40  2603.91 3.42 3.34 -57.5 -0.473    18.96 20.71 01a57831o0657o   524288     36.168311
57831.585751 18.857417      NaN       9     30 o    0     0.88 210.91068 54.31167  6333.10  2642.98 3.54 3.38 -30.6 -0.474    18.92 20.66 01a57831o0679o   524288     36.168311
57831.588198 19.002397      NaN      11     25 o    0     1.36 210.91068 54.31167  6275.37  2569.25 3.42 3.21 -46.0 -0.479    18.96 20.65 01a57831o0684o   524288     32.142600
57831.613469 19.014394      NaN      -9     30 o    0     0.87 210.91068 54.31167  6257.00  2687.17 3.45 3.27 -40.9 -0.472    18.93 20.63 01a57831o0733o        0     36.168311
57835.554982 19.026525      NaN       0     28 o    0     1.27 210.91068 54.31167  7123.08  2474.83 3.87 3.60 -54.1 -0.440    19.03 21.00 01a57835o0509o   524288     34.527478
57835.577485 19.051202      NaN     -40     29 o    0     1.36 210.91068 54.31167  7141.92  2517.56 3.87 3.65 -41.3 -0.451    18.95 20.93 01a57835o0551o   524288     35.343270
57835.587783 19.038793      NaN       2     27 o    0     1.19 210.91068 54.31167  7077.67  2439.85 3.75 3.52 -33.7 -0.457    18.98 20.86 01a57835o0570o   524288     33.721607
57835.590378 19.128787      NaN      -5     27 o    0     1.14 210.91068 54.31167  7068.49  2558.46 3.71 3.42 -42.2 -0.459    18.99 20.84 01a57835o0575o   524288     33.721607
57839.540980 18.550302      NaN     -57     46 o    0     1.10 210.91068 54.31167  7029.12   376.98 4.23 3.85  36.4 -0.422    18.33 20.17 01a57839o0469o   524288     50.240887
57839.542019 18.237955      NaN      50     43 o    0     0.90 210.91068 54.31167  8359.38 10138.21 3.70 3.47  16.5 -0.486    18.62 20.48 01a57839o0471o   524288     47.509438
57839.561231 18.847027      NaN       7     31 o    0     0.84 210.91068 54.31167  8386.04 10179.71 3.65 3.50   1.0 -0.484    19.14 21.13 01a57839o0506o  4194560     37.001983
57839.561751 19.128787      NaN     -13     27 o    0     1.18 210.91068 54.31167  7047.78   421.38 4.06 3.81  28.6 -0.421    19.16 21.15 01a57839o0507o        0     33.721607
57839.573584 19.014394      NaN      -5     30 o    0     0.97 210.91068 54.31167  8311.67 10104.21 3.74 3.54   7.0 -0.484    19.07 21.04 01a57839o0529o   524288     36.168311
57839.574103 19.014394      NaN     -22     30 o    0     0.87 210.91068 54.31167  6989.07   346.31 4.09 3.81  20.5 -0.425    19.12 21.13 01a57839o0530o  4195328     36.168311
57839.590930 18.675237      NaN      31     29 o    0     1.06 210.91068 54.31167  6980.72   463.20 4.03 3.79  14.8 -0.433    19.11 21.08 01a57839o0561o        0     35.343270
57839.592491 18.878500      NaN     -29     34 o    0     0.67 210.91068 54.31167  8290.86 10225.35 3.80 3.59   4.2 -0.479    19.06 21.03 01a57839o0564o   524288     39.549295
57840.529885 18.702047      NaN      40     25 o    0     1.10 210.91068 54.31167  8366.95  2781.81 3.82 3.67 -20.0 -0.446    19.09 21.14 01a57840o0549o        0     32.142600
57840.552063 19.212347      NaN     -45     25 o    0     1.09 210.91068 54.31167  8395.78  2822.02 3.79 3.60 -33.4 -0.447    19.11 21.15 01a57840o0589o        0     32.142600
57840.563896 19.256669      NaN     -33     24 o    0     1.35 210.91068 54.31167  8330.39  2746.44 3.80 3.58 -31.8 -0.449    19.08 21.13 01a57840o0611o   524288     31.371113
57840.565477 19.128787      NaN     -13     27 o    0     1.00 210.91068 54.31167  8310.13  2865.01 3.78 3.51 -35.2 -0.449    19.10 21.12 01a57840o0614o   524288     33.721607
57843.538583 18.978793      NaN     -52     31 o    0     1.00 210.91068 54.31167  9243.32  2004.55 4.27 4.05  19.1 -0.403    19.11 21.13 01a57843o0566o   524288     37.001983
57843.542783 18.403357      NaN      60     31 o    0     1.00 210.91068 54.31167  9251.91  2040.43 4.57 4.37  17.0 -0.399    19.00 21.13 01a57843o0574o   524288     37.001983
57843.563580 18.417189      NaN     -26     52 o    0     0.86 210.91068 54.31167    52.25  2111.54 4.46 3.55  85.7 -0.531    19.08 21.13 01a57843o0613o  4194560     55.786618
57843.573787 19.089302      NaN     -56     28 o    0     1.09 210.91068 54.31167  9197.21  1970.15 4.23 3.98  -4.0 -0.402    19.07 21.06 01a57843o0632o   524288     34.527478
57843.575358 18.431198      NaN      11     46 o    0     1.08 210.91068 54.31167    65.33  2151.24 4.48 3.50  87.7 -0.522    19.07 21.11 01a57843o0635o   524288     50.240887
57843.577468 18.944322      NaN     -53     32 o    0     0.98 210.91068 54.31167  9189.00  2090.80 4.29 4.05  -8.8 -0.405    19.03 21.04 01a57843o0639o   524288     37.843715
57844.522418 18.073966      NaN      92     39 o    0     0.96 210.91068 54.31167  9261.60   849.35 4.34 4.19  10.8 -0.401    19.11 21.15 01a57844o0521o  4195072     43.922053
57844.536683 18.944322      NaN      -7     32 o    0     0.99 210.91068 54.31167  9273.70   888.96 4.36 4.24  10.0 -0.401    19.08 21.09 01a57844o0547o  4194560     37.843715
57844.549655 18.558199      NaN      33     33 o    0     0.88 210.91068 54.31167  9213.23   812.74 4.43 4.25 -13.9 -0.398    19.05 21.08 01a57844o0571o  4194816     38.692981
57844.558655 18.158337      NaN     -11     66 o    0     0.91 210.91068 54.31167    55.71   957.61 4.73 3.48  84.4 -0.407    19.07 21.08 01a57844o0588o        0     69.022799
57844.567844 18.944322      NaN     -16     32 o    0     0.87 210.91068 54.31167  9207.18   934.11 4.32 4.11 -21.5 -0.406    19.04 21.01 01a57844o0605o   524288     37.843715
57844.569925 18.356290      NaN      13     49 o    0     1.03 210.91068 54.31167    76.72   997.28 4.65 3.49  84.8 -0.409    19.06 21.07 01a57844o0609o   524288     53.001384
57847.546823 17.801668      NaN     132     46 o    0     1.46 210.91068 54.31167   483.87  9889.12 4.74 4.37  86.9 -0.348    19.06 21.07 01a57847o0580o   524288     50.240887
57847.556427 17.931525      NaN      80     53 o    0     1.39 210.91068 54.31167   502.46  9927.55 4.88 4.53  70.2 -0.440    19.04 21.04 01a57847o0599o  4196352     56.719897
57847.556908 17.419558      NaN     134     84 o    0     0.69 210.91068 54.31167   299.45    62.64 4.41 3.46  80.1 -0.418    19.09 21.08 01a57847o0600o        0     86.395294
57847.578263 18.104842 0.297533     203     57 o    0     1.15 210.91068 54.31167   435.57  9849.32 4.87 4.43  64.2 -0.444    19.03 20.96 01a57847o0643o  4196352     60.474348
57847.589430 17.870951      NaN      91     54 o    0     1.32 210.91068 54.31167   422.45  9963.67 5.07 4.49  62.9 -0.439    19.01 20.90 01a57847o0664o  4196864     57.655414
57847.596375 17.643932      NaN     139     58 o    0     1.12 210.91068 54.31167   237.74    95.42 4.50 3.55  82.6 -0.437    18.98 20.88 01a57847o0677o        0     61.417805
57848.507444 18.467034      NaN      33     37 o    0     0.84 210.91068 54.31167  6830.09   957.27 3.95 3.60  27.5 -0.448    18.85 20.47 01a57848o0510o   524288     42.156218
57848.521538 18.203116      NaN      86     33 o    0     0.86 210.91068 54.31167  6850.27   993.18 3.92 3.61  27.7 -0.451    19.00 20.75 01a57848o0533o   524288     38.692981
57848.534783 17.707197      NaN    -104    100 o    0     0.53 210.91068 54.31167  6799.16   922.45 3.94 3.63  23.6 -0.448    19.02 20.82 01a57848o0557o  4194560    102.020325
57848.549959 19.089302      NaN     -31     28 o    0     1.42 210.91068 54.31167  6775.87  1038.67 3.89 3.62  16.8 -0.444    19.09 20.95 01a57848o0585o   524288     34.527478
57850.453626 18.467034      NaN      27     39 o    0     0.95 210.91068 54.31167  1353.48  8231.40 3.43 3.01   3.1 -0.454    18.22 19.11 02a57850o0463o  4194560     43.922053
57850.455213 18.796518      NaN      12     31 o    0     0.93 210.91068 54.31167  9169.83  2255.44 3.65 3.23  89.5 -0.459    18.23 19.07 02a57850o0466o        0     37.001983
57850.467236 18.590371      NaN      32     32 o    0     1.06 210.91068 54.31167  9102.34  2183.08 3.65 3.28  85.5 -0.455    18.23 19.10 02a57850o0490o   524288     37.843715
57850.487445 18.445391      NaN      33     38 o    0     0.87 210.91068 54.31167  1399.50  8145.71 3.23 3.09   2.8 -0.440    18.25 19.12 02a57850o0530o        0     43.036575
57850.500064 18.720295      NaN      -4     39 o    0     0.82 210.91068 54.31167  1371.17  8209.37 3.18 3.13  11.8 -0.452    18.24 19.11 02a57850o0555o        0     43.922053
57852.488057 18.356290      NaN     -22     55 o    0     0.85 210.91068 54.31167  7763.95  1532.64 4.38 4.21  23.5 -0.403    18.18 19.51 01a57852o0493o   524288     58.593061
57852.501308 18.323878      NaN       0     55 o    0     1.00 210.91068 54.31167  7780.74  1575.23 4.47 4.17  11.1 -0.397    18.15 19.50 01a57852o0517o   524288     58.593061
57852.515060 18.214605      NaN       9     58 o    0     0.74 210.91068 54.31167  7725.11  1501.74 4.35 4.17  12.8 -0.402    18.17 19.48 01a57852o0541o   524288     61.417805
57854.426413 18.396507      NaN    -128     53 o    0     1.15 210.91068 54.31167  7797.11   754.66 3.67 3.47  85.7 -0.463    17.67 17.98 02a57854o0418o        0     56.719897
57854.437427 18.396507      NaN      -7     53 o    0     0.84 210.91068 54.31167  7811.07   793.58 3.61 3.47  83.4 -0.481    17.68 18.04 02a57854o0439o        0     56.719897
57854.438869 17.266969      NaN    -644    150 o    0     2.11 210.91068 54.31167  8964.89 10520.37 3.44 3.08 -52.9 -0.470    17.58 17.92 02a57854o0442o  4195328    151.354375
57854.439831 18.317510      NaN     -84     57 o    0     0.98 210.91068 54.31167  7756.28   715.06 3.63 3.54  74.9 -0.471    17.65 17.99 02a57854o0444o        0     60.474348
57854.454161 17.751519      NaN      67     72 o    0     1.17 210.91068 54.31167  7746.17   835.18 3.56 3.46  74.4 -0.473    17.17 17.35 02a57854o0472o  4194816     74.780658
57854.462868 18.445391      NaN       0     49 o    0     1.25 210.91068 54.31167  7779.98   776.48 3.64 3.57  50.4 -0.470    17.66 18.04 02a57854o0490o        0     53.001384
57855.495395 18.376212      NaN     -42     54 o    0     1.09 210.91068 54.31167  9225.10  1515.18 4.43 4.12 -35.3 -0.374    18.15 19.38 01a57855o0326o   524288     57.655414
57855.503445 18.048890      NaN      43     57 o    0     0.96 210.91068 54.31167  9236.56  1552.87 4.42 4.09 -38.5 -0.380    18.13 19.35 01a57855o0341o   524288     60.474348
57855.522130 14.437388      NaN     367   1908 o    0     0.00 210.91068 54.31167    29.72  1619.48 5.05 3.68  86.2 -0.431    18.13 19.32 01a57855o0378o  4196354   1908.106954
