         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN    Mask
57598.286435 19.302877      NaN    -10.5    23.0   o  0.0   0.99 210.89573 54.30806  3983.43  8904.07 4.27 3.91 -69.2 -0.436    19.06 20.87 02a57598o0103o  -0.434783    8192
57598.302465 19.142275      NaN      4.5    25.0   o  0.0   1.22 210.89573 54.30806  4006.36  8782.20 4.60 4.18 -71.6 -0.416    18.98 20.86 02a57598o0136o   0.200000    True
57598.311407 19.089302      NaN    -24.5    28.0   o  0.0   1.20 210.89573 54.30806  3973.37  8842.47 4.57 4.14 -69.6 -0.450    18.96 20.84 02a57598o0154o  -0.857143    True
57613.253769 18.786693      NaN     -4.5    37.0   o  0.0   1.09 210.89573 54.30806  2784.28  8663.93 3.66 3.62  55.4 -0.444    18.68 20.28 02a57613o0050o  -0.108108 8388609
57613.267021 17.972330      NaN    111.5    41.0   o  0.0   0.89 210.89573 54.30806  1667.47  8668.12 3.77 3.73 -75.7 -0.455    18.65 20.29 02a57613o0075o   2.731707 8388609
57613.286519 18.186107      NaN     63.5    43.0   o  0.0   0.94 210.89573 54.30806  1719.13  8740.68 3.80 3.67 -56.1 -0.451    18.59 20.15 02a57613o0111o   1.488372 8388609
57613.295862 18.489118 0.312335    145.5    42.0   o  0.0   0.97 210.89573 54.30806  1741.22  8619.96 3.71 3.55 -53.2 -0.467    18.58 20.10 02a57613o0129o   3.476190 8388609
57613.300693 18.396507      NaN     41.5    39.0   o  0.0   1.06 210.89573 54.30806  1705.16  8679.67 3.62 3.45 -57.8 -0.469    18.58 20.04 02a57613o0138o   1.076923 8388609
57617.259169 17.696393      NaN   -103.5   101.0   o  0.0   0.96 210.89573 54.30806 10285.72  8526.58 4.93 3.21  87.6 -0.483    18.31 19.62 02a57617o0071o  -1.019802   False
57617.268637 17.491297      NaN     77.5    96.0   o  0.0   1.00 210.89573 54.30806 10260.09  8484.79 4.96 3.22  87.5 -0.492    18.29 19.58 02a57617o0089o   0.812500   False
57617.277966 17.729132      NaN     17.5    92.0   o  0.0   0.89 210.89573 54.30806  1080.69  8430.03 4.05 3.29 -57.2 -0.518    18.16 19.35 02a57617o0107o   0.195652   False
57617.285399 17.587388      NaN      4.5   110.0   o  0.0   1.07 210.89573 54.30806 10315.39  8565.17 5.18 3.22  87.7 -0.478    18.23 19.49 02a57617o0121o   0.045455   False
57617.296271 17.654224      NaN    -53.5   105.0   o  0.0   1.19 210.89573 54.30806 10336.27  8448.16 5.23 3.26  86.8 -0.444    18.20 19.42 02a57617o0142o  -0.504762   False
57617.300548 17.411259      NaN     30.5   121.0   o  0.0   1.13 210.89573 54.30806 10289.81  8502.84 5.28 3.28  89.6 -0.512    18.18 19.42 02a57617o0150o   0.256198    True
57620.277061 16.438682      NaN    157.5   269.0   o  0.0   0.16 210.89573 54.30806 10479.79  9008.43 4.77 3.43  85.9 -0.513    18.50 19.93 02a57620o0085o   0.587361    True
57620.286887 16.844580      NaN    213.5   150.0   o  0.0   0.29 210.89573 54.30806 10452.97  8968.59 4.92 3.51  85.2 -0.519    18.39 19.81 02a57620o0103o   1.426667    8192
57620.299398 16.252038      NaN    203.5   314.0   o  0.0   0.14 210.89573 54.30806 10507.88  9050.92 5.16 3.64  86.9 -0.503    18.30 19.68 02a57620o0127o   0.649682    True
57762.575567 18.944322      NaN      2.5    31.0   o  0.0   0.81 210.89573 54.30806  6031.94  2448.89 3.59 3.51 -75.6 -0.429    18.96 20.19 02a57762o0748o   0.096774    True
57762.587569 19.401649      NaN    -32.5    21.0   o  0.0   1.16 210.89573 54.30806  6052.67  2490.54 3.55 3.41 -81.6 -0.435    19.22 20.65 02a57762o0770o  -1.523810    True
57762.598663 19.510313      NaN    -39.5    19.0   o  0.0   0.78 210.89573 54.30806  5997.47  2414.88 3.56 3.44 -76.1 -0.433    19.50 21.20 02a57762o0791o  -2.052632    True
57762.609868 19.472870      NaN      7.5    17.0   o  0.0   1.02 210.89573 54.30806  5972.96  2532.32 3.53 3.41 -83.8 -0.432    19.58 21.35 02a57762o0812o   0.470588    True
57762.621499 19.510313      NaN     -7.5    19.0   o  0.0   0.91 210.89573 54.30806  6017.17  2474.57 3.59 3.46 -82.9 -0.429    19.55 21.33 02a57762o0834o  -0.368421    8192
57766.588053 18.757738      NaN    -41.5    38.0   o  0.0   1.06 210.89573 54.30806  8251.18  2320.62 3.54 3.21  87.8 -0.478    18.50 19.21 02a57766o0718o  -1.078947    8192
57766.600816 18.649074      NaN    -27.5    42.0   o  0.0   0.73 210.89573 54.30806  8262.44  2362.54 3.55 3.17  89.3 -0.478    18.53 19.25 02a57766o0741o  -0.642857    True
57766.614587 18.519279      NaN      6.5    45.0   o  0.0   0.82 210.89573 54.30806  8207.38  2288.63 3.55 3.25  85.4 -0.470    18.54 19.28 02a57766o0765o   0.155556    True
57766.628115 18.757738      NaN    -46.5    38.0   o  0.0   1.02 210.89573 54.30806  8192.73  2407.77 3.61 3.29  86.7 -0.468    18.55 19.32 02a57766o0789o  -1.210526    True
57766.640067 18.729535      NaN    -20.5    39.0   o  0.0   1.01 210.89573 54.30806  8227.87  2349.87 3.58 3.27  86.6 -0.476    18.57 19.35 02a57766o0811o  -0.512821    8192
57774.572690 19.351140      NaN    -20.5    22.0   o  0.0   0.92 210.89573 54.30806  7886.02  3270.35 3.67 3.42  87.4 -0.423    19.28 20.84 02a57774o0747o  -0.909091    True
57774.585373 19.014394      NaN     32.5    19.0   o  0.0   1.30 210.89573 54.30806  7908.41  3309.74 3.62 3.31  87.6 -0.432    19.32 20.87 02a57774o0771o   1.736842    True
57774.598083 19.454622      NaN    -11.5    20.0   o  0.0   1.27 210.89573 54.30806  7853.14  3235.99 3.58 3.29  88.7 -0.439    19.33 20.88 02a57774o0795o  -0.550000    8192
57774.610853 19.454622      NaN     -5.5    20.0   o  0.0   1.17 210.89573 54.30806  7832.72  3357.10 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o  -0.250000    8192
57774.623493 19.454622      NaN     -8.5    20.0   o  0.0   1.09 210.89573 54.30806  7876.58  3298.04 3.55 3.26  86.6 -0.443    19.35 20.90 02a57774o0843o  -0.400000    True
57794.512274 18.598565      NaN    -68.5    44.0   o  0.0   1.26 210.89573 54.30806  9390.67  1058.48 3.62 3.25  83.4 -0.482    18.37 19.00 02a57794o0591o  -1.545455   False
57794.523666 18.474346      NaN      9.5    46.0   o  0.0   1.16 210.89573 54.30806   170.13   973.03 3.99 3.73 -89.6 -0.428    18.35 19.00 02a57794o0611o   0.217391   False
57794.525313 18.526952      NaN      5.5    45.0   o  0.0   1.44 210.89573 54.30806  9401.09  1098.51 3.68 3.32  82.2 -0.491    18.34 19.00 02a57794o0614o   0.133333   False
57794.536683 18.280067      NaN    -26.5    59.0   o  0.0   1.06 210.89573 54.30806   192.31  1014.60 3.94 3.66  88.0 -0.443    18.20 18.84 02a57794o0634o  -0.440678   False
57794.538476 17.093415      NaN   -206.5   176.0   o  0.0   1.38 210.89573 54.30806  9342.11  1025.14 3.60 3.25  85.8 -0.546    16.86 16.79 02a57794o0637o  -1.170455    True
57794.542087 17.963129      NaN   -107.5    79.0   o  0.0   0.79 210.89573 54.30806  2514.70   499.03 3.93 3.81 -69.8 -0.669    18.26 19.26 01a57794o0644o  -1.354430    True
57794.544733 17.755295      NaN     55.5    77.0   o  0.0   0.97 210.89573 54.30806  3704.30 10291.45 3.45 3.36  -3.2 -0.708    18.31 19.30 01a57794o0649o   0.727273   False
57794.549409 18.317510      NaN    -57.5    57.0   o  0.0   1.26 210.89573 54.30806   130.54   931.13 3.95 3.63  89.6 -0.404    18.14 18.77 02a57794o0657o  -1.000000    True
57794.551239 17.308780      NaN    147.5    95.0   o  0.0   1.11 210.89573 54.30806  9329.84  1146.03 3.66 3.26  85.8 -0.479    17.67 18.01 02a57794o0660o   1.557895   False
57794.554417 18.063866      NaN   -116.5    72.0   o  0.0   1.07 210.89573 54.30806  2487.42   460.50 3.89 3.75 -67.2 -0.671    18.30 19.28 01a57794o0667o  -1.611111   False
57794.557073 18.019544      NaN    -33.5    75.0   o  0.0   1.30 210.89573 54.30806  3682.39 10251.73 3.32 3.25  10.3 -0.720    18.36 19.33 01a57794o0672o  -0.440000   False
57794.561701 17.226708      NaN    205.5    87.0   o  0.0   2.39 210.89573 54.30806   107.62  1049.27 3.90 3.63  89.6 -0.426    17.83 18.24 02a57794o0680o   2.367816   False
57794.563362 17.862567      NaN     43.5    72.0   o  0.0   1.04 210.89573 54.30806  9365.78  1088.03 3.63 3.21  86.3 -0.499    17.97 18.32 02a57794o0683o   0.611111   False
57794.566749 17.967720      NaN     10.5    75.0   o  0.0   1.07 210.89573 54.30806  2554.14   535.38 3.80 3.64 -68.3 -0.651    18.33 19.30 01a57794o0690o   0.146667   False
57794.569493 17.714459      NaN     66.5    77.0   o  0.0   1.04 210.89573 54.30806  3741.25 10326.92 3.33 3.25   7.3 -0.697    18.38 19.36 01a57794o0695o   0.870130   False
57794.573926 16.510781      NaN   -436.5   301.0   o  0.0   1.14 210.89573 54.30806   141.62   994.00 3.86 3.57  85.9 -0.448    16.48 16.20 02a57794o0703o  -1.448505    True
57794.579025 17.476565      NaN    127.5    81.0   o  0.0   0.88 210.89573 54.30806  2571.55   415.29 3.82 3.68 -68.9 -0.650    18.33 19.32 01a57794o0713o   1.580247    True
57794.581760 17.949472      NaN     29.5    70.0   o  0.0   1.37 210.89573 54.30806  3764.34 10206.35 3.36 3.25   2.0 -0.684    18.38 19.38 01a57794o0718o   0.428571   False
57794.591341 18.005163      NaN     23.5    68.0   o  0.0   1.25 210.89573 54.30806  2525.78   474.39 3.83 3.68 -65.8 -0.664    18.36 19.34 01a57794o0736o   0.352941   False
57794.594018 18.110074      NaN    -96.5    69.0   o  0.0   1.22 210.89573 54.30806  3731.49 10264.11 3.43 3.29  -3.0 -0.686    18.38 19.40 01a57794o0741o  -1.391304    True
57798.520921 18.606822      NaN     19.5    37.0   o  0.0   0.75 210.89573 54.30806  6992.02   900.64 3.53 3.39 -77.5 -0.472    18.81 19.80 02a57798o0629o   0.540541   False
57798.542136 18.933071      NaN      0.5    32.0   o  0.0   1.07 210.89573 54.30806  7015.94   942.34 3.56 3.41 -78.9 -0.457    18.83 19.81 02a57798o0668o   0.031250   False
57798.555288 19.014394      NaN     -5.5    30.0   o  0.0   1.30 210.89573 54.30806  6960.23   867.61 3.58 3.44 -76.8 -0.466    18.84 19.86 02a57798o0692o  -0.166667    True
57798.561715 17.892199      NaN     27.5    75.0   o  0.0   1.17 210.89573 54.30806  3384.30  8173.24 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o   0.373333   False
