         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57746.661195 19.454622      NaN  -10.0  20.0   c  0.0   1.05 210.89573 54.31529   344.59  2395.46 4.09 3.96  84.3 -0.381    19.40 21.16 02a57746o0910c -0.700000   524288
57746.669931 18.649074      NaN  -48.0  42.0   c  0.0   0.93 210.89573 54.31529   377.89  2319.86 4.32 4.15  80.1 -0.358    18.45 19.40 02a57746o0927c -1.238095        0
57778.570698 19.454622      NaN  -39.0  20.0   c  0.0   0.90 210.89573 54.31529  9089.21 10196.29 4.12 3.71 -88.1 -0.431    19.77 21.82 02a57778o0568c -2.150000   524288
57778.576629 19.367717      NaN   12.0  19.0   c  0.0   1.31 210.89573 54.31529  7864.73   395.09 4.00 3.78  15.0 -0.455    19.75 21.80 02a57778o0578c  0.421053   524288
57778.584061 19.256669      NaN   16.0  20.0   c  0.0   0.96 210.89573 54.31529  9102.57 10237.76 4.08 3.68 -88.1 -0.432    19.77 21.81 02a57778o0592c  0.600000        0
57778.589437 19.089302      NaN   28.0  20.0   c  0.0   0.78 210.89573 54.31529  7877.00   435.99 3.94 3.77  17.9 -0.452    19.77 21.82 02a57778o0602c  1.200000   524288
57778.596885 19.569016      NaN   -7.0  18.0   c  0.0   0.83 210.89573 54.31529  9045.22 10163.72 4.09 3.73  89.5 -0.433    19.78 21.83 02a57778o0616c -0.611111        0
57778.602290 19.401649      NaN   -8.0  21.0   c  0.0   0.96 210.89573 54.31529  7834.49   360.62 3.95 3.73  14.9 -0.453    19.79 21.85 02a57778o0626c -0.571429   524288
57778.609876 19.510313      NaN  -26.0  19.0   c  0.0   0.82 210.89573 54.31529  9023.09 10284.88 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c -1.578947   524288
57778.615190 19.631075      NaN  -13.0  17.0   c  0.0   1.10 210.89573 54.31529  7813.92   484.29 3.84 3.67  17.4 -0.453    19.81 21.88 02a57778o0650c -1.000000        0
57778.622705 19.510313      NaN    7.0  18.0   c  0.0   0.98 210.89573 54.31529  9068.57 10225.38 3.98 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c  0.166667        0
57778.628048 19.510313      NaN    7.0  18.0   c  0.0   1.40 210.89573 54.31529  7848.02   425.21 3.99 3.81  15.1 -0.447    19.77 21.86 02a57778o0674c  0.166667   524288
57782.565439 19.696897      NaN   -3.0  16.0   c  0.0   1.06 210.89573 54.31529  8300.59  1395.05 3.86 3.76  84.3 -0.416    19.82 21.96 02a57782o0717c -0.437500        0
57782.579866 19.051202      NaN   34.0  19.0   c  0.0   0.74 210.89573 54.31529  8322.54  1434.97 3.89 3.75 -88.4 -0.409    19.84 21.99 02a57782o0743c  1.578947        0
57782.593858 19.766969      NaN  -13.0  15.0   c  0.0   1.15 210.89573 54.31529  8266.23  1361.91 3.81 3.67  86.8 -0.414    19.88 22.03 02a57782o0769c -1.133333        0
57782.607900 19.549093      NaN    5.0  18.0   c  0.0   0.97 210.89573 54.31529  8243.27  1485.48 3.93 3.77  83.5 -0.405    19.81 21.96 02a57782o0795c  0.055556  4194560
