         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57762.609868 19.569016      NaN    -2.0    18.0   o  0.0   2.01 210.92564 54.31529  6006.63  2517.96 3.53 3.41 -83.9 -0.432    19.58 21.35 02a57762o0812o  -0.333333        0
57762.621499 19.454622      NaN     4.0    20.0   o  0.0   1.57 210.92564 54.31529  6050.85  2460.19 3.59 3.46 -83.0 -0.430    19.55 21.33 02a57762o0834o   0.000000        0
57766.588053 18.623526      NaN   -48.0    43.0   o  0.0   1.26 210.92564 54.31529  8284.67  2305.18 3.54 3.20  87.6 -0.479    18.50 19.21 02a57766o0718o  -1.209302   524288
57766.600816 18.702047      NaN   -53.0    40.0   o  0.0   1.12 210.92564 54.31529  8295.93  2347.10 3.55 3.16  89.2 -0.479    18.53 19.25 02a57766o0741o  -1.425000   524288
57766.614587 18.623526      NaN   -78.0    43.0   o  0.0   1.02 210.92564 54.31529  8240.88  2273.22 3.55 3.25  85.2 -0.471    18.54 19.28 02a57766o0765o  -1.906977   524288
57766.628115 18.816441      NaN   -36.0    36.0   o  0.0   1.40 210.92564 54.31529  8226.23  2392.38 3.61 3.29  86.6 -0.469    18.55 19.32 02a57766o0789o  -1.111111        0
57766.640067 18.757738      NaN   -81.0    38.0   o  0.0   1.18 210.92564 54.31529  8261.37  2334.47 3.59 3.27  86.5 -0.476    18.57 19.35 02a57766o0811o  -2.236842   524288
57774.572690 19.454622      NaN   -26.0    20.0   o  0.0   1.40 210.92564 54.31529  7919.47  3255.16 3.68 3.41  87.3 -0.423    19.28 20.84 02a57774o0747o  -1.500000   524288
57774.585373 19.510313      NaN   -11.0    19.0   o  0.0   2.17 210.92564 54.31529  7941.87  3294.55 3.62 3.31  87.5 -0.433    19.32 20.87 02a57774o0771o  -0.789474        0
57774.598083 19.454622      NaN   -23.0    20.0   o  0.0   1.88 210.92564 54.31529  7886.61  3220.83 3.58 3.29  88.5 -0.439    19.33 20.88 02a57774o0795o  -1.350000        0
57774.610853 19.454622      NaN    -6.0    20.0   o  0.0   1.26 210.92564 54.31529  7866.18  3341.96 3.55 3.24  89.8 -0.440    19.34 20.89 02a57774o0819o  -0.500000   524288
57774.623493 19.226921      NaN    12.0    22.0   o  0.0   1.36 210.92564 54.31529  7910.05  3282.87 3.56 3.26  86.5 -0.443    19.35 20.90 02a57774o0843o   0.363636        0
57794.512274 18.438271      NaN     7.0    50.0   o  0.0   1.12 210.92564 54.31529  9424.27  1042.33 3.62 3.24  83.3 -0.482    18.37 19.00 02a57794o0591o   0.060000        0
57794.523666 18.445391      NaN     9.0    49.0   o  0.0   1.26 210.92564 54.31529   205.29   961.31 3.98 3.73 -89.2 -0.429    18.35 19.00 02a57794o0611o   0.102041        0
57794.525313 18.438271      NaN     2.0    51.0   o  0.0   0.92 210.92564 54.31529  9434.69  1082.37 3.68 3.32  82.1 -0.491    18.34 19.00 02a57794o0614o  -0.039216        0
57794.536683 18.243872      NaN   -45.0    61.0   o  0.0   1.10 210.92564 54.31529   227.45  1002.87 3.94 3.66  88.3 -0.443    18.20 18.84 02a57794o0634o  -0.803279        0
57794.538476 16.791918      NaN    59.0   214.0   o  0.0   0.97 210.92564 54.31529  9375.72  1009.02 3.60 3.24  85.7 -0.547    16.86 16.79 02a57794o0637o   0.257009  4196354
57794.542087 17.699983      NaN    81.0    75.0   o  0.0   1.06 210.92564 54.31529  2481.40   514.55 3.93 3.81 -70.5 -0.669    18.26 19.26 01a57794o0644o   1.026667        0
57794.544733 17.759085      NaN    59.0    77.0   o  0.0   1.09 210.92564 54.31529  3670.74 10306.77 3.45 3.37  -2.8 -0.707    18.31 19.30 01a57794o0649o   0.714286   524288
57794.549409 18.376212      NaN   -70.0    54.0   o  0.0   1.32 210.92564 54.31529   165.72   919.44 3.95 3.63  89.9 -0.405    18.14 18.77 02a57794o0657o  -1.370370        0
57794.551239 17.685696      NaN   -28.0   102.0   o  0.0   1.09 210.92564 54.31529  9363.43  1129.94 3.66 3.25  85.7 -0.479    17.67 18.01 02a57794o0660o  -0.313725        0
57794.554417 17.922662      NaN   -60.0    82.0   o  0.0   0.91 210.92564 54.31529  2454.13   476.05 3.90 3.75 -67.8 -0.672    18.30 19.28 01a57794o0667o  -0.780488        0
