         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57782.621826 19.631075 NaN   -8.0  17.0   c  0.0   0.97 210.89924 54.31835  8295.59  1421.23 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c -0.470588        0
57786.563706 19.569016 NaN  -19.0  18.0   c  0.0   0.94 210.89924 54.31835  9320.00  9909.82 3.91 3.51 -86.1 -0.427    19.80 21.89 02a57786o0507c -1.055556   524288
57786.566299 19.002397 NaN   28.0  21.0   c  0.0   0.83 210.89924 54.31835  8077.44   109.89 3.90 3.68  12.5 -0.447    19.82 21.92 02a57786o0512c  1.333333        0
57786.576403 19.241693 NaN   22.0  17.0   c  0.0   0.98 210.89924 54.31835  9331.17  9950.11 3.97 3.59 -88.6 -0.419    19.82 21.94 02a57786o0531c  1.294118   524288
57786.579012 19.401649 NaN  -25.0  21.0   c  0.0   1.00 210.89924 54.31835  8089.71   150.44 3.88 3.68  16.9 -0.448    19.85 21.96 02a57786o0536c -1.190476        0
57786.589214 19.631075 NaN  -26.0  17.0   c  0.0   1.10 210.89924 54.31835  9273.02  9874.66 3.94 3.57 -90.0 -0.430    19.83 21.94 02a57786o0555c -1.529412   524288
57786.591848 19.256669 NaN   12.0  20.0   c  0.0   1.15 210.89924 54.31835  8034.00    74.72 3.91 3.71  15.2 -0.450    19.68 21.79 02a57786o0560c  0.600000   524288
57786.602149 18.978793 NaN   15.0  26.0   c  0.0   0.94 210.89924 54.31835  9250.28  9996.35 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c  0.576923        0
57786.604786 19.302877 NaN   -8.0  23.0   c  0.0   0.92 210.89924 54.31835  8022.66   195.89 3.88 3.76  18.5 -0.442    19.84 21.98 02a57786o0584c -0.347826   524288
57786.615038 19.212347 NaN   21.0  18.0   c  0.0   0.98 210.89924 54.31835  9295.23  9937.64 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c  1.166667   524288
57786.617646 19.197966 NaN   19.0  19.0   c  0.0   0.99 210.89924 54.31835  8057.04   139.32 3.90 3.74  24.3 -0.449    19.84 21.99 02a57786o0608c  1.000000        0
57806.543426 19.569016 NaN  -15.0  18.0   c  0.0   1.02 210.89924 54.31835  9179.94  1292.47 3.85 3.71  59.6 -0.446    19.76 21.82 02a57806o0606c -0.833333        0
57806.546470 19.510313 NaN   -3.0  19.0   c  0.0   0.95 210.89924 54.31835  9206.21  1329.62 3.98 3.84  54.9 -0.429    19.74 21.83 02a57806o0612c -0.157895   524288
57806.563479 19.569016 NaN  -18.0  18.0   c  0.0   0.99 210.89924 54.31835  9148.76  1256.88 4.05 3.88  52.0 -0.427    19.76 21.89 02a57806o0643c -1.000000        0
