         MJD         m       dm     uJy    duJy   F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57617.277966 17.729132      NaN    29.0    88.0   o  0.0     1.04 210.89573 54.31529  1081.31  8444.14 4.05 3.29 -57.2 -0.519    18.16 19.35 02a57617o0107o   0.340909        0
57617.285399 17.675104      NaN   -22.0   103.0   o  0.0     1.06 210.89573 54.31529 10314.58  8579.30 5.19 3.23  87.7 -0.478    18.23 19.49 02a57617o0121o  -0.203883        0
57617.296271 17.654224      NaN   -73.0   105.0   o  0.0     1.40 210.89573 54.31529 10335.45  8462.28 5.23 3.27  86.8 -0.445    18.20 19.42 02a57617o0142o  -0.685714        0
57617.300548 17.509244      NaN   -34.0   120.0   o  0.0     1.08 210.89573 54.31529 10289.00  8516.96 5.29 3.28  89.7 -0.514    18.18 19.42 02a57617o0150o  -0.275000        0
57620.277061 16.365801      NaN   143.0   296.0   o  0.0     0.11 210.89573 54.31529 10478.97  9022.60 4.77 3.43  85.9 -0.512    18.50 19.93 02a57620o0085o   0.486486  4194562
57620.286887 16.872739      NaN   187.0   153.0   o  0.0     0.30 210.89573 54.31529 10452.15  8982.74 4.92 3.51  85.2 -0.519    18.39 19.81 02a57620o0103o   1.228758     8192
57620.299398 16.383835      NaN    39.0   325.0   o  0.0     0.13 210.89573 54.31529 10507.05  9065.08 5.16 3.64  86.9 -0.503    18.30 19.68 02a57620o0127o   0.123077  4196354
57762.575567 19.169763      NaN    -8.0    26.0   o  0.0     1.18 210.89573 54.31529  6031.82  2434.85 3.59 3.51 -75.5 -0.429    18.96 20.19 02a57762o0748o  -0.269231   524288
57762.587569 19.318728      NaN     4.0    21.0   o  0.0     0.99 210.89573 54.31529  6052.54  2476.50 3.55 3.41 -81.5 -0.435    19.22 20.65 02a57762o0770o   0.238095   524288
57762.598663 19.256669      NaN     8.0    21.0   o  0.0     0.93 210.89573 54.31529  5997.36  2400.83 3.56 3.44 -76.0 -0.433    19.50 21.20 02a57762o0791o   0.428571   524288
57762.609868 19.569016      NaN   -15.0    18.0   o  0.0     0.99 210.89573 54.31529  5972.85  2518.28 3.53 3.41 -83.7 -0.432    19.58 21.35 02a57762o0812o  -0.777778        0
57762.621499 19.631075      NaN   -28.0    17.0   o  0.0     1.16 210.89573 54.31529  6017.06  2460.53 3.59 3.46 -82.8 -0.430    19.55 21.33 02a57762o0834o  -1.588235        0
57766.588053 18.403357      NaN    34.0    41.0   o  0.0     1.19 210.89573 54.31529  8250.71  2306.55 3.54 3.21  87.7 -0.479    18.50 19.21 02a57766o0718o   0.853659   524288
57766.600816 18.757738      NaN   -10.0    38.0   o  0.0     1.15 210.89573 54.31529  8261.97  2348.47 3.55 3.17  89.3 -0.478    18.53 19.25 02a57766o0741o  -0.236842   524288
57766.614587 18.757738      NaN   -15.0    38.0   o  0.0     1.21 210.89573 54.31529  8206.93  2274.56 3.55 3.25  85.3 -0.471    18.54 19.28 02a57766o0765o  -0.368421   524288
57766.628115 18.702047      NaN     2.0    39.0   o  0.0     0.94 210.89573 54.31529  8192.28  2393.71 3.61 3.29  86.7 -0.468    18.55 19.32 02a57766o0789o   0.076923        0
57766.640067 18.403357      NaN    43.0    38.0   o  0.0     1.08 210.89573 54.31529  8227.41  2335.81 3.58 3.27  86.6 -0.476    18.57 19.35 02a57766o0811o   1.157895   524288
57774.572690 19.089302      NaN    20.0    21.0   o  0.0     0.96 210.89573 54.31529  7885.59  3256.33 3.67 3.42  87.4 -0.423    19.28 20.84 02a57774o0747o   1.000000   524288
57774.585373 19.510313      NaN    -5.0    19.0   o  0.0     1.12 210.89573 54.31529  7907.98  3295.72 3.62 3.31  87.5 -0.433    19.32 20.87 02a57774o0771o  -0.210526        0
57774.598083 19.351140      NaN   -51.0    22.0   o  0.0     1.08 210.89573 54.31529  7852.73  3221.97 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o  -2.272727        0
57774.610853 19.287255      NaN     9.0    20.0   o  0.0     1.24 210.89573 54.31529  7832.30  3343.09 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0.500000   524288
57774.623493 19.569016      NaN    -5.0    18.0   o  0.0     1.25 210.89573 54.31529  7876.16  3284.02 3.55 3.26  86.6 -0.443    19.35 20.90 02a57774o0843o  -0.222222        0
57794.512274 18.120615      NaN    66.0    46.0   o  0.0     1.16 210.89573 54.31529  9390.06  1044.31 3.62 3.25  83.3 -0.482    18.37 19.00 02a57794o0591o   1.456522        0
57794.523666 18.550302      NaN    -7.0    46.0   o  0.0     1.26 210.89573 54.31529   170.89   958.84 3.99 3.73 -89.4 -0.429    18.35 19.00 02a57794o0611o  -0.130435        0
57794.525313 18.403357      NaN    13.0    48.0   o  0.0     1.37 210.89573 54.31529  9400.48  1084.35 3.68 3.32  82.2 -0.491    18.34 19.00 02a57794o0614o   0.291667        0
57794.536683 18.158337      NaN    14.0    61.0   o  0.0     1.05 210.89573 54.31529   193.06  1000.41 3.94 3.66  88.2 -0.443    18.20 18.84 02a57794o0634o   0.245902        0
57794.538476 17.045152      NaN  -153.0   184.0   o  0.0     1.35 210.89573 54.31529  9341.51  1010.97 3.60 3.25  85.8 -0.546    16.86 16.79 02a57794o0637o  -0.826087  4196354
57794.542087 17.725445      NaN    69.0    75.0   o  0.0     1.06 210.89573 54.31529  2515.41   513.22 3.93 3.81 -69.7 -0.669    18.26 19.26 01a57794o0644o   0.933333        0
57794.544733 17.675104      NaN    92.0    72.0   o  0.0     1.35 210.89573 54.31529  3704.67 10305.64 3.45 3.36  -3.0 -0.707    18.31 19.30 01a57794o0649o   1.291667   524288
57794.549409 18.261819      NaN   -24.0    60.0   o  0.0     0.96 210.89573 54.31529   131.31   916.94 3.95 3.63  89.7 -0.404    18.14 18.77 02a57794o0657o  -0.383333        0
57794.551239 17.736543      NaN     0.0    97.0   o  0.0     1.13 210.89573 54.31529  9329.24  1131.87 3.65 3.26  85.7 -0.479    17.67 18.01 02a57794o0660o   0.010309        0
57794.554417 17.494268      NaN   142.0    74.0   o  0.0     1.06 210.89573 54.31529  2488.14   474.70 3.89 3.75 -67.1 -0.670    18.30 19.28 01a57794o0667o   1.932432        0
57794.557073 18.063866      NaN   -52.0    72.0   o  0.0     1.31 210.89573 54.31529  3682.78 10265.91 3.32 3.25  10.6 -0.720    18.36 19.33 01a57794o0672o  -0.708333        0
57794.561701 17.109992      NaN   249.0    90.0   o  0.0     2.24 210.89573 54.31529   108.40  1035.08 3.90 3.63  89.7 -0.427    17.83 18.24 02a57794o0680o   2.777778        0
57794.563362 17.963129      NaN   -84.0    79.0   o  0.0     1.05 210.89573 54.31529  9365.18  1073.87 3.63 3.21  86.2 -0.499    17.97 18.32 02a57794o0683o  -1.050633        0
57794.566749 17.577708      NaN   118.0    73.0   o  0.0     1.04 210.89573 54.31529  2554.85   549.57 3.80 3.64 -68.2 -0.652    18.33 19.30 01a57794o0690o   1.630137   524288
57794.569493 17.870951      NaN   -34.0    86.0   o  0.0     0.95 210.89573 54.31529  3741.62 10341.11 3.33 3.25   7.5 -0.697    18.38 19.36 01a57794o0695o  -0.383721        0
57794.573926 16.510781      NaN  -529.0   301.0   o  0.0     0.99 210.89573 54.31529   142.39   979.81 3.86 3.57  86.0 -0.448    16.48 16.20 02a57794o0703o  -1.754153  4196354
57794.579025 17.643932      NaN   101.0    72.0   o  0.0     1.08 210.89573 54.31529  2572.26   429.49 3.82 3.68 -68.8 -0.651    18.33 19.32 01a57794o0713o   1.416667        0
57794.581760 17.714459      NaN    66.0    77.0   o  0.0     1.21 210.89573 54.31529  3764.72 10220.52 3.36 3.25   2.1 -0.682    18.38 19.38 01a57794o0718o   0.870130        0
57794.591341 17.879400      NaN    21.0    78.0   o  0.0     0.88 210.89573 54.31529  2526.51   488.59 3.83 3.68 -65.6 -0.666    18.36 19.34 01a57794o0736o   0.282051   524288
57794.594018 17.740268      NaN    65.0    75.0   o  0.0     0.92 210.89573 54.31529  3731.88 10278.29 3.43 3.29  -2.9 -0.685    18.38 19.40 01a57794o0741o   0.880000        0
57798.520921 18.944322      NaN   -42.0    32.0   o  0.0     0.95 210.89573 54.31529  6991.77   886.49 3.53 3.39 -77.4 -0.473    18.81 19.80 02a57798o0629o  -1.281250        0
57798.542136 18.847027      NaN     8.0    32.0   o  0.0     0.99 210.89573 54.31529  7015.69   928.20 3.56 3.41 -78.8 -0.457    18.83 19.81 02a57798o0668o   0.281250   524288
57798.555288 18.978793      NaN    -3.0    31.0   o  0.0     1.02 210.89573 54.31529  6959.99   853.46 3.58 3.45 -76.7 -0.466    18.84 19.86 02a57798o0692o  -0.064516        0
57798.561715 17.664614      NaN    77.0    78.0   o  0.0     0.96 210.89573 54.31529  3384.75  8187.28 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o   1.000000   524288
57798.568326 18.910912      NaN    -1.0    33.0   o  0.0     0.95 210.89573 54.31529  6938.35   974.95 3.57 3.45 -76.1 -0.461    18.86 19.91 02a57798o0716o   0.000000   524288
57798.574354 18.125925      NaN   -36.0    68.0   o  0.0     1.32 210.89573 54.31529  3371.90  8146.38 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  -0.514706   524288
57798.581167 18.910912      NaN     5.0    31.0   o  0.0     0.92 210.89573 54.31529  6981.84   916.30 3.58 3.48 -82.0 -0.458    18.87 19.91 02a57798o0740o   0.193548        0
57798.589598 18.005163      NaN   -85.0    76.0   o  0.0     1.15 210.89573 54.31529  3426.68  8219.76 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  -1.105263   524288
57798.604751 17.782105      NaN    39.0    80.0   o  0.0     0.87 210.89573 54.31529  3434.85  8099.51 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o   0.500000   524288
57798.618994 17.967720      NaN    28.0    69.0   o  0.0     1.21 210.89573 54.31529  3392.32  8156.04 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o   0.420290  4195328
57801.672938 15.709420      NaN   655.0   411.0   o  0.0     1.57 210.89573 54.31529  6354.72  3035.39 3.60 3.57   5.3 -0.802    16.85 18.00 01a57801o0797o   1.596107 12584962
57802.557770 19.169763      NaN   -14.0    26.0   o  0.0     0.97 210.89573 54.31529  7827.76  9750.95 3.27 2.96 -40.7 -0.449    19.13 20.45 02a57802o0613o  -0.500000        0
57802.572754 18.711133      NaN    43.0    25.0   o  0.0     1.04 210.89573 54.31529  7850.13  9789.55 3.75 3.71 -63.4 -0.454    19.06 20.48 02a57802o0641o   1.760000  4194560
57802.586150 18.796518      NaN    25.0    28.0   o  0.0     0.89 210.89573 54.31529  7793.38  9712.45 3.68 3.62 -63.0 -0.464    19.04 20.45 02a57802o0665o   0.928571        0
57802.599681 19.014394      NaN    17.0    24.0   o  0.0     1.09 210.89573 54.31529  2710.83   623.86 3.66 3.50 -78.6 -0.454    19.13 20.43 02a57802o0689o   0.750000        0
57802.602420 19.089302      NaN    17.0    22.0   o  0.0     1.52 210.89573 54.31529  3776.71 10428.92 3.20 2.69  -5.4 -0.502    19.16 20.44 02a57802o0694o   0.818182        0
