         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57786.589214 19.183773      NaN   23.0    18 c    0   0.82 210.90449 54.3204  9278.79  9870.38 3.94 3.57 -90.0 -0.429    19.83 21.94 02a57786o0555c  1.277778   524288
57786.591848 19.351140      NaN  -23.0    22 c    0   1.02 210.90449 54.3204  8039.87    70.45 3.91 3.71  15.2 -0.450    19.68 21.79 02a57786o0560c -1.045455   524288
57786.602149 18.826541      NaN   35.0    24 c    0   1.04 210.90449 54.3204  9256.05  9992.07 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c  1.458333        0
57786.604786 18.606822      NaN   59.0    24 c    0   0.90 210.90449 54.3204  8028.54   191.62 3.88 3.76  18.5 -0.442    19.84 21.98 02a57786o0584c  2.458333   524288
57786.615038 19.569016      NaN  -23.0    18 c    0   1.06 210.90449 54.3204  9301.00  9933.36 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c -1.277778   524288
57786.617646 19.454622      NaN  -10.0    20 c    0   1.10 210.90449 54.3204  8062.91   135.05 3.90 3.74  24.3 -0.449    19.84 21.99 02a57786o0608c -0.500000        0
57806.543426 19.569016      NaN  -42.0    18 c    0   1.11 210.90449 54.3204  9185.78  1288.13 3.85 3.71  59.6 -0.446    19.76 21.82 02a57806o0606c -2.333333        0
57806.546470 19.454622      NaN  -26.0    20 c    0   0.86 210.90449 54.3204  9212.04  1325.29 3.98 3.84  54.8 -0.429    19.74 21.83 02a57806o0612c -1.300000   524288
57806.563479 19.631075      NaN  -13.0    17 c    0   1.17 210.90449 54.3204  9154.59  1252.55 4.05 3.88  51.9 -0.427    19.76 21.89 02a57806o0643c -0.764706        0
57806.577726 19.454622      NaN   -5.0    20 c    0   0.81 210.90449 54.3204  9134.22  1371.72 3.91 3.72  64.8 -0.441    19.76 21.84 02a57806o0669c -0.250000   524288
57806.591596 19.302877      NaN    9.0    20 c    0   1.04 210.90449 54.3204  9184.30  1311.00 3.91 3.71  60.5 -0.439    19.72 21.75 02a57806o0695c  0.450000        0
