         MJD         m       dm     uJy    duJy   F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57568.321807 18.889197      NaN    15.0    22.0   o  0.0   1.99 210.91688 54.3204  2659.45  7857.30 3.77 3.41 -65.6 -0.475    19.08 20.69 02a57568o0176o   1.590909  4194560
57568.337986 18.847027      NaN     4.0    27.0   o  0.0   1.32 210.91688 54.3204  2715.35  7931.66 3.85 3.46 -62.6 -0.469    19.09 20.74 02a57568o0209o   0.888889   524288
57568.343307 19.256669      NaN   -64.0    24.0   o  0.0   1.12 210.91688 54.3204  2726.96  7813.66 3.78 3.38 -66.9 -0.460    19.12 20.79 02a57568o0220o  -1.833333        0
57568.356106 19.287255      NaN   -19.0    23.0   o  0.0   1.54 210.91688 54.3204  2693.86  7873.45 3.76 3.40 -64.3 -0.462    19.13 20.81 02a57568o0246o   0.043478   524288
57589.280444 17.552310      NaN   146.0    60.0   o  0.0   1.45 210.91688 54.3204  2873.20  9855.40 3.78 3.57 -43.0 -0.495    18.28 19.15 02a57589o0116o   2.766667     8192
57589.288075 14.151817      NaN   416.0  2498.0   o  0.0   0.00 210.91688 54.3204  1689.86    49.45 5.06 3.14  -8.5 -0.496    18.20 19.05 02a57589o0131o   0.174540  4196354
57589.293601 18.142010      NaN   -74.0    67.0   o  0.0   1.36 210.91688 54.3204  2849.08  9815.54 3.81 3.56 -47.3 -0.507    18.19 19.03 02a57589o0142o  -0.805970     8192
57598.263361 18.474346      NaN    50.0    26.0   o  0.0   1.48 210.91688 54.3204  3929.10  8892.02 4.11 3.89 -68.4 -0.436    19.08 20.79 02a57598o0056o   2.692308   524288
57598.273753 18.729535      NaN    22.0    25.0   o  0.0   1.50 210.91688 54.3204  3905.02  8852.34 4.32 3.97 -67.4 -0.422    19.06 20.87 02a57598o0077o   1.680000        0
57598.286435 19.089302      NaN   -14.0    26.0   o  0.0   1.62 210.91688 54.3204  3959.77  8928.53 4.27 3.92 -68.9 -0.436    19.06 20.87 02a57598o0103o   0.230769   524288
57598.302465 18.900000      NaN    -4.0    28.0   o  0.0   2.44 210.91688 54.3204  3982.71  8806.63 4.60 4.18 -71.3 -0.416    18.98 20.86 02a57598o0136o   0.571429   524288
57598.311407 18.720295      NaN    14.0    28.0   o  0.0   1.56 210.91688 54.3204  3949.72  8866.92 4.57 4.15 -69.4 -0.450    18.96 20.84 02a57598o0154o   1.214286   524288
57613.253769 18.526952      NaN     1.0    40.0   o  0.0   1.29 210.91688 54.3204  2760.89  8688.77 3.66 3.62  52.9 -0.444    18.68 20.28 02a57613o0050o   0.525000   524288
57613.267021 18.511660      NaN     9.0    38.0   o  0.0   1.38 210.91688 54.3204  1644.27  8693.35 3.77 3.73 -75.8 -0.456    18.65 20.29 02a57613o0075o   0.763158  4194560
57613.286519 18.203116      NaN    53.0    39.0   o  0.0   1.51 210.91688 54.3204  1695.92  8765.91 3.80 3.68 -55.4 -0.451    18.59 20.15 02a57613o0111o   1.871795   524288
57613.295862 18.729535      NaN   -35.0    39.0   o  0.0   1.37 210.91688 54.3204  1718.02  8645.16 3.71 3.55 -52.7 -0.468    18.58 20.10 02a57613o0129o  -0.384615        0
57613.300693 18.496580      NaN    -1.0    42.0   o  0.0   1.33 210.91688 54.3204  1681.96  8704.89 3.62 3.45 -57.3 -0.469    18.58 20.04 02a57613o0138o   0.452381        0
57617.259169 17.411259      NaN    98.0    92.0   o  0.0   1.41 210.91688 54.3204 10260.08  8548.98 4.92 3.22  87.7 -0.486    18.31 19.62 02a57617o0071o   1.282609        0
57617.268637 17.696393      NaN   -54.0   101.0   o  0.0   1.33 210.91688 54.3204 10234.46  8507.19 4.95 3.23  87.6 -0.493    18.29 19.58 02a57617o0089o  -0.336634        0
57617.277966 17.785989      NaN   -86.0    93.0   o  0.0   1.03 210.91688 54.3204  1057.60  8455.45 4.05 3.29 -57.1 -0.519    18.16 19.35 02a57617o0107o  -0.709677        0
57617.285399 17.262154      NaN    96.0   112.0   o  0.0   1.23 210.91688 54.3204 10289.74  8587.56 5.18 3.23  87.8 -0.478    18.23 19.49 02a57617o0121o   1.035714        0
