         MJD         m       dm     uJy    duJy   F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57798.555288 18.711133      NaN    21.0    31.0   o  0.0    1.05 210.89924 54.31835  6963.87   847.38 3.58 3.45 -76.7 -0.466    18.84 19.86 02a57798o0692o   0.838710        0
57798.561715 17.922662      NaN   -54.0    82.0   o  0.0    0.92 210.89924 54.31835  3380.98  8193.37 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  -0.597561   524288
57798.568326 18.944322      NaN   -37.0    32.0   o  0.0    0.97 210.89924 54.31835  6942.23   968.88 3.57 3.45 -76.1 -0.461    18.86 19.91 02a57798o0716o  -1.000000   524288
57798.574354 18.125925      NaN   -39.0    68.0   o  0.0    1.36 210.89924 54.31835  3368.12  8152.47 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  -0.500000   524288
57798.581167 18.978793      NaN   -30.0    31.0   o  0.0    0.87 210.89924 54.31835  6985.72   910.22 3.58 3.48 -82.0 -0.458    18.87 19.91 02a57798o0740o  -0.806452        0
57798.589598 17.561765      NaN    83.0    85.0   o  0.0    0.80 210.89924 54.31835  3422.90  8225.85 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o   1.035294   524288
57798.604751 17.922662      NaN     7.0    78.0   o  0.0    0.94 210.89924 54.31835  3431.07  8105.60 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o   0.153846   524288
57798.618994 18.110074      NaN  -157.0    69.0   o  0.0    1.11 210.89924 54.31835  3388.55  8162.13 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  -2.202899  4195328
57801.672938 16.040902      NaN  -704.0   464.0   o  0.0    1.07 210.89924 54.31835  6358.47  3029.32 3.60 3.57   5.4 -0.802    16.85 18.00 01a57801o0797o  -1.506466 12584962
57802.557770 18.933071      NaN    14.0    26.0   o  0.0    1.09 210.89924 54.31835  7831.54  9744.84 3.27 2.97 -40.8 -0.448    19.13 20.45 02a57802o0613o   0.730769        0
57802.572754 19.351140      NaN   -70.0    22.0   o  0.0    1.42 210.89924 54.31835  7853.90  9783.44 3.75 3.71 -64.1 -0.454    19.06 20.48 02a57802o0641o  -2.954545  4194560
57802.586150 18.519279      NaN    50.0    29.0   o  0.0    0.92 210.89924 54.31835  7797.16  9706.34 3.68 3.62 -63.4 -0.465    19.04 20.45 02a57802o0665o   1.896552        0
57802.599681 18.684100      NaN    39.0    26.0   o  0.0    1.09 210.89924 54.31835  2707.06   629.97 3.66 3.50 -78.7 -0.454    19.13 20.43 02a57802o0689o   1.692308        0
